x,y,z
-7.6901006537,-12.9868633937,15.7143632832
-8.2337252158,-13.8058634002,16.3536885667
-8.8036121047,-14.6235617118,17.1187425279
-9.3963475402,-15.4230018209,18.0180220664
-10.0070457705,-16.1834173869,19.0577734988
-10.6291243748,-16.8802349195,20.2407992728
-11.2541175270,-17.4854342132,21.5650906729
-11.8715636408,-17.9683893775,23.0223846814
-12.4690113094,-18.2972933329,24.5968106562
-13.0321906916,-18.4412125214,26.2638616456
-13.5453929525,-18.3727184749,27.9899766920
-13.9920847461,-18.0709031736,29.7330268712
-14.3557561468,-17.5244272155,31.4439314222
-14.6209603103,-16.7341157607,33.0694748524
-14.7744574286,-15.7145621460,34.5561616841
-14.8063348837,-14.4942724141,35.8546797045
-14.7109527603,-13.1141032197,36.9243231288
-14.4875700550,-11.6240755762,37.7366392368
-14.1405458740,-10.0790000979,38.2776592566
-13.6790753721,-8.5336145568,38.5483473471
-13.1164966115,-7.0380233465,38.5632733382
-12.4692722676,-5.6341157269,38.3478697692
-11.7557926336,-4.3533736456,37.9348670734
-10.9951559150,-3.2161565037,37.3605608044
-10.2060610090,-2.2322689190,36.6614658075
-9.4059072189,-1.4024430743,35.8717160343
-8.6101478713,-0.7203151593,35.0213505831
-7.8319019220,-0.1745211565,34.1354456973
-7.0817961829,0.2493622688,33.2339378849
-6.3679928489,0.5671923849,32.3319362727
-5.6963509786,0.7950127150,31.4403267000
-5.0706731871,0.9481751330,30.5665044862
-4.4929963954,1.0407829988,29.7151184344
-3.9638950111,1.0853895505,28.8887526066
-3.4827743373,1.0928846904,28.0885082271
-3.0481401535,1.0725111719,27.3144736841
-2.6578368089,1.0319626841,26.5660867810
-2.3092508497,0.9775281565,25.8424021863
-1.9994803594,0.9142570399,25.1422805728
-1.7254721508,0.8461286896,24.4645161948
-1.4841300322,0.7762152799,23.8079180951
-1.2723978405,0.7068321717,23.1713577505
-1.0873210019,0.6396727190,22.5537933964
-0.9260902043,0.5759265089,21.9542788776
-0.7860704576,0.5163812682,21.3719628045
-0.6648184435,0.4615094095,20.8060821209
-0.5600906675,0.4115405687,20.2559528867
-0.4698445485,0.3665216592,19.7209601013
-0.3922342312,0.3263659927,19.2005476923
-0.3256025898,0.2908929639,18.6942093010
-0.2684706165,0.2598596950,18.2014801666
-0.2195251447,0.2329859102,17.7219302001
-0.1776056556,0.2099731733,17.2551582136
-0.1416907395,0.1905194879,16.8007871994
-0.1108846473,0.1743301255,16.3584605241
-0.0844042409,0.1611254272,15.9278388945
-0.0615665650,0.1506462115,15.5085979597
-0.0417771805,0.1426573177,15.1004264277
-0.0245193424,0.1369497304,14.7030245909
-0.0093440597,0.1333416471,14.3161031742
0.0041389620,0.1316787870,13.9393824335
0.0162695184,0.1318341821,13.5725914486
0.0273442870,0.1337076410,13.2154675663
0.0376234455,0.1372250385,12.8677559583
0.0473365880,0.1423375495,12.5292092701
0.0566880078,0.1490209203,12.1995873405
0.0658614120,0.1572748484,11.8786569783
0.0750241363,0.1671225252,11.5661917879
0.0843309245,0.1786103855,11.2619720364
0.0939273365,0.1918080945,10.9657845609
0.1039528427,0.2068088009,10.6774227147
0.1145436618,0.2237296771,10.3966863543
0.1258353955,0.2427127667,10.1233818717
0.1379655076,0.2639261585,9.8573222768
0.1510756963,0.2875655066,9.5983273400
0.1653142025,0.3138559170,9.3462238052
0.1808380971,0.3430542267,9.1008456865
0.1978155873,0.3754516991,8.8620346682
0.2164283813,0.4113771697,8.6296406285
0.2368741506,0.4512006762,8.4035223156
0.2593691286,0.4953376136,8.1835482100
0.2841508841,0.5442534608,7.9695976152
0.3114813114,0.5984691314,7.7615620303
0.3416498758,0.6585670044,7.5593468676
0.3749771619,0.7251977018,7.3628735983
0.4118187660,0.7990876809,7.1720824238
0.4525695845,0.8810477179,6.9869355970
0.4976685471,0.9719823629,6.8074215465
0.5476038501,1.0729004485,6.6335599923
0.6029187457,1.1849267367,6.4654082871
0.6642179474,1.3093147823,6.3030692724
0.7321747114,1.4474610841,6.1467010064
0.8075386553,1.6009205747,5.9965288040
0.8911443731,1.7714234723,5.8528601333
0.9839208980,1.9608934651,5.7161030335
1.0869020574,2.1714671318,5.5867888755
1.2012377414,2.4055143875,5.4656004637
1.3282060803,2.6656595934,5.3534066959
1.4692264830,2.9548027422,5.2513052557
1.6258734172,3.2761398164,5.1606751008
1.7998907254,3.6331809770,5.0832408515
1.9932061269,4.0297646274,5.0211515380
2.2079453709,4.4700645608,4.9770765398
2.4464452338,4.9585862577,4.9543218936
2.7112641888,5.5001468642,4.9569703762
3.0051890719,6.0998313453,4.9900488177
3.3312353880,6.7629146344,5.0597257069
3.6926380023,7.4947361807,5.1735411355
4.0928277708,8.3005090307,5.3406689378
4.5353881529,9.1850404480,5.5722070528
5.0239839494,10.1523353243,5.8814856117
5.5622520267,11.2050476878,6.2843721109
6.1536413212,12.3437409049,6.7995376139
6.8011867395,13.5659155857,7.4486259212
7.5071993649,14.8647699745,8.2562376503
8.2728544366,16.2276761328,9.2496031696
9.0976604976,17.6343953297,10.4577749363
9.9788000776,19.0551276962,11.9101288882
10.9103473619,20.4486046748,13.6339425286
11.8823950056,21.7605923968,15.6508427055
12.8801634283,22.9233681416,17.9720295493
13.8832217965,23.8569179226,20.5924321045
14.8650143669,24.4726930520,23.4843668679
15.7929427370,24.6806213634,26.5918306848
16.6292751549,24.3995457809,29.8271332069
17.3331007525,23.5702834560,33.0718923684
17.8633873440,22.1691961631,36.1841150892
18.1829344180,20.2189799059,39.0118838903
18.2626920710,17.7930062176,41.4121489787
18.0856554003,15.0105769370,43.2709287520
17.6494773604,12.0229027754,44.5199158948
16.9671535002,8.9926382149,45.1449827130
16.0655816834,6.0720092161,45.1844423529
14.9823288498,3.3848518074,44.7181551997
13.7613415064,1.0161641412,43.8511735740
12.4484795433,-0.9899645698,42.6965325731
11.0876264914,-2.6256247211,41.3609661790
9.7178353926,-3.9104050559,39.9355273547
8.3716454989,-4.8816189740,38.4912828206
7.0744543728,-5.5855063535,37.0790585229
5.8446934079,-6.0704652375,35.7317635202
4.6945211534,-6.3825330237,34.4679239427
3.6307822525,-6.5628308398,33.2954281689
2.6560430389,-6.6464787116,32.2148935744
1.7695811667,-6.6624815281,31.2223945087
0.9682620141,-6.6341754339,30.3115071120
0.2472744367,-6.5799406992,29.4747427969
-0.3992762450,-6.5139926443,28.7044885790
-0.9779061169,-6.4471428686,27.9935776163
-1.4954032294,-6.3874779552,27.3355983602
-1.9585711464,-6.3409368083,26.7250288177
-2.3740468949,-6.3117867462,26.1572605350
-2.7481770066,-6.3030077301,25.6285581705
-3.0869379910,-6.3165975457,25.1359857642
-3.3958901267,-6.3538110365,24.6773198443
-3.6801557143,-6.4153452627,24.2509616901
-3.9444148167,-6.5014806697,23.8558556977
-4.1929130532,-6.6121865057,23.4914172098
-4.4294772241,-6.7471970630,23.1574708723
-4.6575355070,-6.9060639067,22.8541991399
-4.8801397074,-7.0881881217,22.5820997066
-5.0999876230,-7.2928357157,22.3419501439
-5.3194440318,-7.5191386431,22.1347777668
-5.5405591685,-7.7660834177,21.9618325966
-5.7650838239,-8.0324889656,21.8245612078
-5.9944804388,-8.3169751808,21.7245791739
-6.2299297610,-8.6179236291,21.6636397664
-6.4723328083,-8.9334319614,21.6435965142
-6.7223080776,-9.2612638734,21.6663571955
-6.9801841303,-9.5987968876,21.7338268762
-7.2459879233,-9.9429708255,21.8478377466
-7.5194295227,-10.2902405814,22.0100638248
-7.7998841623,-10.6365376559,22.2219191537
-8.0863729869,-10.9772458126,22.4844390034
-8.3775442419,-11.3071970595,22.7981448776
-8.6716571293,-11.6206947973,23.1628958606
-8.9665710038,-11.9115712138,23.5777310500
-9.2597429880,-12.1732855926,24.0407104303
-9.5482373756,-12.3990689087,24.5487643946
-9.8287502692,-12.5821176426,25.0975649168
-10.0976526860,-12.7158360467,25.6814336948
-10.3510547491,-12.7941211282,26.2933038574
-10.5848925131,-12.8116786643,26.9247514648
-10.7950373890,-12.7643521600,27.5661104321
-10.9774261394,-12.6494407640,28.2066793547
-11.1282070898,-12.4659777770,28.8350210198
-11.2438958017,-12.2149397966,29.4393455866
-11.3215313447,-11.8993587278,30.0079578541
-11.3588227493,-11.5243152798,30.5297389514
-11.3542746846,-11.0968029884,30.9946254327
-11.3072820042,-10.6254650760,31.3940453904
-11.2181847185,-10.1202206544,31.7212732937
-11.0882779559,-9.5918096751,31.9716725980
-10.9197752797,-9.0512952537,32.1428070968
-10.7157277988,-8.5095660586,32.2344163974
-10.4799053018,-7.9768796853,32.2482655164
-10.2166486414,-7.4624809167,32.1878910004
-9.9307044451,-6.9743179832,32.0582743849
-9.6270537759,-6.5188674767,31.8654773509
-9.3107456777,-6.1010665151,31.6162717351
-8.9867448684,-5.7243408059,31.3177925696
-8.6598005199,-5.3907104283,30.9772349567
-8.3343404819,-5.1009517723,30.6016073763
-8.0143928108,-4.8547937272,30.1975462986
-7.7035342765,-4.6511282963,29.7711905701
-7.4048638335,-4.4882193188,29.3281094850
-7.1209978810,-4.3638971679,28.8732757416
-6.8540834843,-4.2757314477,28.4110734009
-6.6058255216,-4.2211773772,27.9453311492
-6.3775238401,-4.1976945090,27.4793721775
-6.1701168628,-4.2028385812,27.0160734559
-5.9842285664,-4.2343287466,26.5579287870
-5.8202163292,-4.2900932032,26.1071116086
-5.6782176477,-4.3682965722,25.6655348186
-5.5581942575,-4.4673523330,25.2349060377
-5.4599726674,-4.5859233705,24.8167775954
-5.3832803925,-4.7229133008,24.4125910414
-5.3277775805,-4.8774507865,24.0237164595
-5.2930838564,-5.0488686100,23.6514870353
-5.2788004316,-5.2366788196,23.2972294398
-5.2845275889,-5.4405448866,22.9622905779
-5.3098777331,-5.6602514438,22.6480611875
-5.3544842178,-5.8956718875,22.3559966517
-5.4180061473,-6.1467338786,22.0876352233
-5.5001293304,-6.4133825811,21.8446136808
-5.6005635229,-6.6955413253,21.6286802251
-5.7190360511,-6.9930693031,21.4417041851
-5.8552818543,-7.3057158726,21.2856818494
-6.0090299436,-7.6330710635,21.1627374554
-6.1799862489,-7.9745120347,21.0751180760
-6.3678127993,-8.3291454132,21.0251808130
-6.5721032106,-8.6957458119,21.0153704283
-6.7923544982,-9.0726912840,21.0481852199
-7.0279353354,-9.4578971390,21.1261287918
-7.2780510419,-9.8487503418,21.2516451946
-7.5417058164,-10.2420477638,21.4270351180
-7.8176630492,-10.6339426944,21.6543510730
-8.1044049409,-11.0199053315,21.9352703978
-8.4000931681,-11.3947042655,22.2709461126
-8.7025328640,-11.7524171067,22.6618375354
-9.0091428102,-12.0864791733,23.1075251360
-9.3169353045,-12.3897792238,23.6065172277
-9.6225096617,-12.6548102403,24.1560597721
-9.9220635853,-12.8738808934,24.7519644197
-10.2114266016,-13.0393892575,25.3884734220
-10.4861192238,-13.1441544741,26.0581825375
-10.7414404066,-13.1817946042,26.7520436442
-10.9725840907,-13.1471304692,27.4594666440
-11.1747832160,-13.0365868630,28.1685346760
-11.3434766704,-12.8485557503,28.8663374617
-11.4744915073,-12.5836825022,29.5394153023
-11.5642297910,-12.2450375111,30.1742920047
-11.6098471727,-11.8381426186,30.7580611632
-11.6094091812,-11.3708346070,31.2789790777
-11.5620116718,-10.8529652720,31.7270118835
-11.4678540476,-10.2959567357,32.0942858552
-11.3282576055,-9.7122484942,32.3753987977
-11.1456262528,-9.1146858720,32.5675658865
-10.9233521834,-8.5159056778,32.6705926305
-10.6656741389,-7.9277729150,32.6866874315
-10.3774998753,-7.3609130686,32.6201430820
-10.0642069175,-6.8243699186,32.4769278752
-9.7314363788,-6.3254019571,32.2642315334
-9.3848936652,-5.8694143230,31.9900091373
-9.0301676124,-5.4600100926,31.6625590562
-8.6725765079,-5.0991361389,31.2901606321
-8.3170460648,-4.7872949057,30.8807862222
-7.9680211943,-4.5237937063,30.4418919937
-7.6294106799,-4.3070065167,29.9802836774
-7.3045618054,-4.1346283127,29.5020479631
-6.9962606434,-4.0039077612,29.0125371954
-6.7067530397,-3.9118495261,28.5163941783
-6.4377812010,-3.8553821126,28.0176046046
-6.1906310752,-3.8314907664,27.5195663035
-5.9661862562,-3.8373174522,27.0251666505
-5.7649848188,-3.8702314408,26.5368616629
-5.5872762082,-3.9278748197,26.0567523426
-5.4330760210,-4.0081873674,25.5866555284
-5.3022171177,-4.1094150449,25.1281678626
-5.1943960250,-4.2301058768,24.6827223840
-5.1092140766,-4.3690964386,24.2516380389
-5.0462129854,-4.5254915613,23.8361626754
-5.0049048681,-4.6986392628,23.4375103825
-4.9847968534,-4.8881023927,23.0568940431
-4.9854105323,-5.0936279870,22.6955539524
-5.0062965570,-5.3151149218,22.3547832382
-5.0470447013,-5.5525801015,22.0359506658
-5.1072896728,-5.8061231336,21.7405212265
-5.1867129280,-6.0758892028,21.4700747046
-5.2850406749,-6.3620296745,21.2263221875
-5.4020381827,-6.6646598222,21.0111202386
-5.5375004436,-6.9838129910,20.8264821704
-5.6912391624,-7.3193904997,20.6745855531
-5.8630659801,-7.6711066162,20.5577747495
-6.0527717995,-8.0384280995,20.4785568977
-6.2601020540,-8.4205080679,20.4395893546
-6.4847277573,-8.8161143242,20.4436562064
-6.7262122592,-9.2235529137,20.4936310527
-6.9839737052,-9.6405884288,20.5924229528
-7.2572434390,-10.0643636728,20.7429021961
-7.5450208292,-10.4913225761,20.9478026628
-7.8460254411,-10.9171418190,21.2095978418
-8.1586479449,-11.3366783495,21.5303485797
-8.4809018415,-11.7439417975,21.9115221402
-8.8103787740,-12.1321024078,22.3537845538
-9.1442110447,-12.4935462918,22.8567716110
-9.4790457351,-12.8199900435,23.4188480387
-9.8110355157,-13.1026656035,24.0368694094
-10.1358516542,-13.3325831387,24.7059666297
-10.4487246957,-13.5008741976,25.4193777438
-10.7445176125,-13.5992093396,26.1683552236
-11.0178347340,-13.6202741283,26.9421776762
-11.2631673512,-13.5582756287,27.7282917116
-11.4750735906,-13.4094401307,28.5126015737
-11.6483861860,-13.1724538355,29.2799109184
-11.7784375427,-12.8487942640,30.0145035186
-11.8612876147,-12.4429033634,30.7008299273
-11.8939373372,-11.9621648948,31.3242484958
-11.8745093059,-11.4166681921,31.8717553571
-11.8023786300,-10.8187653992,32.3326327660
-11.6782404619,-10.1824556794,32.6989504823
-11.5041063376,-9.5226527389,32.9658707522
-11.2832283579,-8.8544067713,33.1317313886
-11.0199573846,-8.1921557411,33.1979090742
-10.7195476792,-7.5490733486,33.1684911275
-10.3879248847,-6.9365641108,33.0498039485
-10.0314363835,-6.3639336181,32.8498572388
-9.6566027867,-5.8382387238,32.5777641747
-9.2698869619,-5.3643022229,32.2431903626
-8.8774932275,-4.9448621648,31.8558714110
-8.4852048772,-4.5808183447,31.4252235676
-8.0982637486,-4.2715372585,30.9600570040
-7.7212916594,-4.0151804649,30.4683890697
-7.3582505196,-3.8090279309,29.9573461839
-7.0124359075,-3.6497758725,29.4331381369
-6.6864978203,-3.5337963152,28.9010868999
-6.3824820292,-3.4573522598,28.3656927856
-6.1018857727,-3.4167674974,27.8307230488
-5.8457222094,-3.4085536825,27.2993109786
-5.6145889502,-3.4294994563,26.7740566474
-5.4087369564,-3.4767274295,26.2571233317
-5.2281369718,-3.5477250527,25.7503259508
-5.0725415741,-3.6403550818,25.2552098297
-4.9415414977,-3.7528506890,24.7731192745
-4.8346156020,-3.8837994780,24.3052564864
-4.7511741412,-4.0321198578,23.8527317579
-4.6905954250,-4.1970324215,23.4166062228
-4.6522561000,-4.3780282924,22.9979284620
-4.6355554490,-4.5748357720,22.5977662340
-4.6399341560,-4.7873861085,22.2172344528
-4.6648880028,-5.0157787670,21.8575203582
-4.7099769350,-5.2602462220,21.5199066191
-4.7748298818,-5.5211179973,21.2057928934
-4.8591456384,-5.7987834342,20.9167161363
-4.9626900311,-6.0936524721,20.6543697099
-5.0852894907,-6.4061135741,20.4206210816
-5.2268210544,-6.7364878188,20.2175276108
-5.3871987243,-7.0849781173,20.0473495932
-5.5663560111,-7.4516125119,19.9125593532
-5.7642244238,-7.8361806270,19.8158447439
-5.9807075844,-8.2381624697,19.7601049194
-6.2156506591,-8.6566492411,19.7484357221
-6.4688047564,-9.0902562008,19.7841014183
-6.7397860983,-9.5370286248,19.8704890341
-7.0280298368,-9.9943427593,20.0110409517
-7.3327387699,-10.4588053801,20.2091612863
-7.6528274789,-10.9261571525,20.4680914079
-7.9868631015,-11.3911874070,20.7907507442
-8.3330045465,-11.8476702370,21.1795400424
-8.6889429567,-12.2883345053,21.6361068229
-9.0518472141,-12.7048825694,22.1610760576
-9.4183194233,-13.0880740923,22.7537541143
-9.7843664296,-13.4278913926,23.4118202171
-10.1453943205,-13.7138006421,24.1310269051
-10.4962333406,-13.9351180378,24.9049385075
-10.8312004185,-14.0814812790,25.7247432272
-11.1442052701,-14.1434141118,26.5791783938
-11.4289035666,-14.1129561073,27.4546077722
-11.6788968774,-13.9843129793,28.3352827901
-11.8879740841,-13.7544674089,29.2038048800
-12.0503832245,-13.4236803138,30.0417842235
-12.1611169721,-12.9958114774,30.8306631211
-12.2161902051,-12.4783991828,31.5526441315
-12.2128854555,-11.8824616461,32.1916397414
-12.1499423344,-11.2220161546,32.7341473962
-12.0276707274,-10.5133495985,33.1699555538
-11.8479744386,-9.7741092110,33.4926043425
-11.6142810935,-9.0223074268,33.6995557951
-11.3313840560,-8.2753445039,33.7920675093
-11.0052112017,-7.5491452039,33.7748021042
-10.6425421750,-6.8574837431,33.6552355044
-10.2506992928,-6.2115399445,33.4429447666
-9.8372373142,-5.6196959585,33.1488592309
-9.4096543119,-5.0875534780,32.7845489985
-8.9751407583,-4.6181303521,32.3616062741
-8.5403777921,-4.2121846094,31.8911529592
-8.1113895055,-3.8686124221,31.3834865872
-7.6934487661,-3.5848721977,30.8478593452
-7.2910320462,-3.3573969260,30.2923730749
-6.9078161058,-3.1819683102,29.7239668228
-6.5467080795,-3.0540371571,29.1484718507
-6.2099002987,-2.9689836009,28.5707106837
-5.8989417444,-2.9223175283,27.9946204071
-5.6148190635,-2.9098240622,27.4233848674
-5.3580413536,-2.9276614604,26.8595648639
-5.1287242336,-2.9724197644,26.3052193363
-4.9266699298,-3.0411484601,25.7620136852
-4.7514411793,-3.1313607106,25.2313137560
-4.6024276502,-3.2410206560,24.7142656061
-4.4789042186,-3.3685191372,24.2118622029
-4.3800810171,-3.5126420467,23.7249987543
-4.3051454773,-3.6725344945,23.2545185748
-4.2532968575,-3.8476630736,22.8012513963
-4.2237738652,-4.0377777599,22.3660458863
-4.2158760480,-4.2428743647,21.9497979239
-4.2289796202,-4.4631579566,21.5534759376
-4.2625483514,-4.6990072622,21.1781443621
-4.3161400673,-4.9509397301,20.8249860214
-4.3894092160,-5.2195766701,20.4953240133
-4.4821058441,-5.5056076562,20.1906434341
-4.5940712084,-5.8097531892,19.9126130455
-4.7252301198,-6.1327244539,19.6631067314
-4.8755799945,-6.4751788706,19.4442243012
-5.0451764566,-6.8376700282,19.2583108635
-5.2341152149,-7.2205905403,19.1079735877
-5.4425098292,-7.6241063745,18.9960941900
-5.6704648642,-8.0480812693,18.9258349069
-5.9180438982,-8.4919902073,18.9006350430
-6.1852317598,-8.9548212086,18.9241944107
-6.4718904776,-9.4349656498,19.0004391797
-6.7777084375,-9.9300981861,19.1334647753
-7.1021425907,-10.4370491499,19.3274498174
-7.4443538000,-10.9516741601,19.5865344964
-7.8031361299,-11.4687285942,19.9146569703
-8.1768415395,-11.9817576060,20.3153419170
-8.5633026240,-12.4830162430,20.7914376288
-8.9597572769,-12.9634378725,21.3448012514
-9.3627807140,-13.4126725310,21.9759374102
-9.7682319554,-13.8192188246,22.6836029790
-10.1712234266,-14.1706726283,23.4644003526
-10.5661235718,-14.4541117109,24.3123926424
-10.9466028486,-14.6566262888,25.2187852584
-11.3057327761,-14.7659906762,26.1717272522
-11.6361453584,-14.7714505908,27.1562896624
-11.9302559492,-14.6645763466,28.1546736941
-12.1805463493,-14.4401072430,29.1466862497
-12.3798971322,-14.0966926666,30.1104931497
-12.5219496894,-13.6374266313,31.0236230540
-12.6014707628,-13.0700803867,31.8641528895
-12.6146869049,-12.4069649842,32.6119667141
-12.5595549786,-11.6644005099,33.2499540108
-12.4359384478,-10.8618240677,33.7650086065
-12.2456678527,-10.0206234451,34.1487096354
-11.9924763698,-9.1628254460,34.3976088354
-11.6818156480,-8.3097873908,34.5131054226
-11.3205706146,-7.4810331804,34.5009484364
-10.9167022898,-6.6933443987,34.3704543026
-10.4788532349,-5.9601706361,34.1335554704
-10.0159506216,-5.2913728156,33.8038012500
-9.5368376758,-4.6932691943,33.3954170745
-9.0499568250,-4.1689229204,32.9225001039
-8.5630989917,-3.7185951138,32.3983955508
-8.0832247463,-3.3402869654,31.8352665437
-7.6163556280,-3.0303043790,31.2438455510
-7.1675285106,-2.7837944929,30.6333393399
-6.7408025926,-2.5952207028,30.0114519283
-6.3393071838,-2.4587585833,29.3844892225
-5.9653185494,-2.3686076356,28.7575128363
-5.6203551619,-2.3192226168,28.1345167681
-5.3052823668,-2.3054735497,27.5186074878
-5.0204193318,-2.3227460589,26.9121744302
-4.7656429745,-2.3669942173,26.3170432839
-4.5404852006,-2.4347573493,25.7346085992
-4.3442211497,-2.5231508034,25.1659451497
-4.1759472597,-2.6298389880,24.6118993572
-4.0346487416,-2.7529972614,24.0731631106
-3.9192566804,-2.8912676860,23.5503327975
-3.8286953464,-3.0437123072,23.0439564113
-3.7619205456,-3.2097665002,22.5545714263
-3.7179499528,-3.3891940251,22.0827358283
-3.6958864052,-3.5820447256,21.6290543424
-3.6949350974,-3.7886152561,21.1942015430
-3.7144155514,-4.0094127959,20.7789432107
-3.7537691226,-4.2451213808,20.3841570100
-3.8125626910,-4.4965702138,20.0108533138
-3.8904890466,-4.7647031028,19.6601967791
-3.9873643434,-5.0505479792,19.3335290814
-4.1031228496,-5.3551852808,19.0323930165
-4.2378090790,-5.6797138092,18.7585579768
-4.3915672367,-6.0252125069,18.5140465650
-4.5646277664,-6.3926964365,18.3011618245
-4.7572906341,-6.7830650938,18.1225141908
-4.9699048270,-7.1970410345,17.9810468159
-5.2028434230,-7.6350967980,17.8800572982
-5.4564734103,-8.0973680102,17.8232131416
-5.7311193914,-8.5835509338,17.8145573210
-6.0270201486,-9.0927829438,17.8584992719
-6.3442771501,-9.6235054721,17.9597853932
-6.6827940504,-10.1733100013,18.1234417931
-7.0422066069,-10.7387699267,18.3546808048
-7.4218027618,-11.3152636107,18.6587616284
-7.8204334290,-11.8967979072,19.0407951219
-8.2364155493,-12.4758459943,19.5054832077
-8.6674303735,-13.0432189612,20.0567854738
-9.1104218605,-13.5879966757,20.6975101732
-9.5615022735,-14.0975491194,21.4288340485
-10.0158745800,-14.5576835128,22.2497664883
-10.4677837926,-14.9529532122,23.1565879917
-10.9105114480,-15.2671593609,24.1423100927
-11.3364284876,-15.4840633721,25.1962218050
-11.7371210303,-15.5883057582,26.3036025861
-12.1036002798,-15.5664949007,27.4456888997
-12.4266013975,-15.4083903755,28.5999750551
-12.6969666105,-15.1080658924,29.7409043949
-12.9060957242,-14.6649058769,30.8409623956
-13.0464341590,-14.0842781691,31.8721222873
-13.1119570675,-13.3777425613,32.8075261674
-13.0986008378,-12.5627046671,33.6232253346
-13.0045928744,-11.6615019178,34.2997694903
-12.8306383147,-10.6999989389,34.8234384982
-12.5799377820,-9.7058524433,35.1869563935
-12.2580309107,-8.7066603320,35.3896070995
-11.8724822835,-7.7282222538,35.4367665456
-11.4324452532,-6.7931073860,35.3389538070
-10.9481514455,-5.9196601736,35.1105649001
-10.4303777598,-5.1214942305,34.7684763721
-9.8899387586,-4.4074484168,34.3306926087
-9.3372423450,-3.7819221066,33.8151704670
-8.7819334264,-3.2454759667,33.2389017034
-8.2326366619,-2.7955793316,32.6172811600
-7.6967975704,-2.4273992581,31.9637463916
-7.1806125155,-2.1345512016,31.2896467611
-6.6890327191,-1.9097592720,30.6042869498
-6.2258251874,-1.7453995067,29.9150884538
-5.7936735557,-1.6339197052,29.2278189833
-5.3943035680,-1.5681430073,28.5468499165
-5.0286204744,-1.5414703141,27.8754131678
-4.6968484630,-1.5479999871,27.2158390839
-4.3986649710,-1.5825834726,26.5697653410
-4.1333251064,-1.6408338451,25.9383130088
-3.8997733584,-1.7191016946,25.3222301211
-3.6967412834,-1.8144299689,24.7220056070
-3.5228309520,-1.9244967034,24.1379577069
-3.3765846917,-2.0475522350,23.5703014029
-3.2565421492,-2.1823555608,23.0191992654
-3.1612859546,-2.3281129772,22.4847996823
-3.0894773946,-2.4844209583,21.9672658715
-3.0398835083,-2.6512143514,21.4667984910
-3.0113969482,-2.8287203273,20.9836541108
-3.0030498519,-3.0174180537,20.5181613314
-3.0140228155,-3.2180037286,20.0707359470
-3.0436499236,-3.4313603721,19.6418962312
-3.0914206244,-3.6585315931,19.2322791895
-3.1569790854,-3.9006984130,18.8426584378
-3.2401215111,-4.1591581041,18.4739642293
-3.3407917535,-4.4353038802,18.1273060387
-3.4590753967,-4.7306041480,17.8039980175
-3.5951923514,-5.0465798743,17.5055875227
-3.7494878437,-5.3847784452,17.2338867915
-3.9224215313,-5.7467421758,16.9910076584
-4.1145543151,-6.1339693832,16.7793989523
-4.3265322511,-6.5478656674,16.6018858566
-4.5590667728,-6.9896827471,16.4617100259
-4.8129102545,-7.4604419032,16.3625685798
-5.0888257587,-7.9608389868,16.3086491548
-5.3875495748,-8.4911276733,16.3046570890
-5.7097450696,-9.0509780981,16.3558292542
-6.0559461537,-9.6393083172,16.4679272775
-6.4264887416,-10.2540875035,16.6472007637
-6.8214286534,-10.8921116496,16.9003087882
-7.2404448005,-11.5487559333,17.2341856059
-7.6827272334,-12.2177126510,17.6558346186
-8.1468507976,-12.8907301152,18.1720336963
-8.6306369376,-13.5573763482,18.7889359692
-9.1310086848,-14.2048614119,19.5115542724
-9.6438471431,-14.8179629828,20.3431261370
-10.1638617097,-15.3791095763,21.2843705545
-10.6844906284,-15.8686818735,22.3326690550
-11.1978526442,-16.2655909732,23.4812312730
-11.6947735957,-16.5481784313,24.7183369438
-12.1649124414,-16.6954525421,26.0267767370
-12.5970080490,-16.6886262593,27.3836352120
-12.9792596994,-16.5128571254,28.7605593581
-13.2998400672,-16.1590176448,30.1246251486
-13.5475200587,-15.6252622879,31.4398460017
-13.7123627584,-14.9181260819,32.6692643619
-13.7864230782,-14.0529096913,33.7774471601
-13.7643758576,-13.0531872925,34.7330961458
-13.6439931510,-11.9494089198,35.5114189165
-13.4264040452,-10.7767307698,36.0959127135
-13.1160968029,-9.5723538131,36.4792988084
-12.7206585940,-8.3727416647,36.6634931990
-12.2502849421,-7.2110975276,36.6586709841
-11.7171211736,-6.1154075803,36.4816314858
-11.1345155562,-5.1072295486,36.1537626426
-10.5162661574,-4.2012593513,35.6989214428
-9.8759324223,-3.4055831872,35.1415005618
-9.2262625818,-2.7224414423,34.5048644306
-8.5787647700,-2.1493008933,33.8102397319
-7.9434280670,-1.6800447124,33.0760597035
-7.3285827483,-1.3061298224,32.3177018625
-6.7408781431,-1.0176115444,31.5475278030
-6.1853514068,-0.8039833418,30.7751270070
-5.6655600309,-0.6548176003,30.0076763619
-5.1837534929,-0.5602191335,29.2503452860
-4.7410636979,-0.5111176515,28.5066968456
-4.3376986250,-0.4994310905,27.7790539372
-3.9731281363,-0.5181315191,27.0688146052
-3.6462548171,-0.5612418351,26.3767113722
-3.3555658646,-0.6237865209,25.7030164845
-3.0992643625,-0.7017145729,25.0476989084
-2.8753799436,-0.7918080393,24.4105406979
-2.6818599206,-0.8915856811,23.7912206605
-2.5166426099,-0.9992081790,23.1893727089
-2.3777149055,-1.1133889691,22.6046253174
-2.2631562623,-1.2333130850,22.0366273886
